,UK_B,US_B,JP_B,GE_B,CNY_FX,EUR_FX,GBP_FX,JPY_FX,GOLDS_C,EPRA_X,MXWD_X,NKY_X,SHCOMP_X,SPX_X,SX5E_X,UKX_X,ETH,LTC,DASH,XRP,BTC
2022-06-03,116.1622,113.4715,105.3046,106.5709,,1.0719,1.2488,0.007644,1851.19,2199.53076,649.16,212.2282,,4108.54,4059.48877,,1776.979907458187,62.66793774707071,58.35862897369351,0.3914176021539427,29714.143487149733
2022-06-04,,,,,,,,,,,,,,,,,1804.2616695112486,63.719744162653576,58.83169939076305,0.39322679036246533,29872.3603087139
2022-06-05,,,,,,,,,,,,,,,,,1805.3313949894373,63.17552749668198,58.658518204493646,0.3961828350786588,29917.764052456198
2022-06-06,114.9179,112.5405,105.2203,106.0701,0.15029,1.0696,1.2532,0.007581,1841.43,2212.52808,652.13,212.01405,486.37991,4121.43,4107.49316,9540.70801,1860.1813068416047,64.398744476552,60.114324410075916,0.4028522036035331,31372.5847629755
2022-06-07,115.5801,113.0613,105.1092,106.4892,0.14992,1.0703,1.2592,0.007541,1852.37,2207.34888,654.61,210.75458,485.98502,4160.68,4073.59253,9569.33301,1818.3877119829308,63.99415394907026,58.85456256973887,0.40868543927845047,31265.469277693348
2022-06-08,115.2188,112.5996,105.1327,105.8351,0.14962,1.0716,1.2537,0.007449,1853.36,2191.37671,650.94,210.60936,488.314,4115.77,4065.14307,9527.69629,1794.539625671828,61.63098512760772,58.1371175602063,0.4013646967922223,30229.236836130378
2022-06-09,114.3946,112.5079,105.1242,104.9254,0.14942,1.0617,1.2493,0.007442,1847.95,2120.302,637.77,210.54361,483.96048,4017.82,3967.28418,9356.47656,1788.4182866616045,60.14190468709871,57.70847633816336,0.40013286715732643,30101.187521431468
2022-06-10,113.307,111.467,105.0598,104.4353,0.14905,1.0519,1.2315,0.007439,1871.6,2045.4198,620.31,207.16469,489.60873,3900.86,3785.27856,9008.59863,1663.844367412088,56.691765965305244,53.9540920023704,0.3820658620329248,29101.2982596468
2022-06-11,,,,,,,,,,,,,,,,,1530.0386174317211,52.11490232511888,48.94526884381251,0.3600670196345797,28374.14499732395
2022-06-12,,,,,,,,,,,,,,,,,1454.6867601728409,47.9843257143968,46.78871956205207,0.3473716238493033,26767.269173221313
2022-06-13,112.607,109.4215,104.7653,103.2015,0.14805,1.0409,1.2134,0.007437999999999998,1819.26,1945.11243,597.64,201.11365,481.9754,3749.63,3655.55933,8772.35352,1205.5952855404787,43.29198705338298,42.25839717519156,0.31138286809406446,22525.768350391198
2022-06-14,112.1981,108.5212,104.4085,102.4534,0.14835,1.0416,1.1997,0.007382,1808.49,1920.31226,593.77,197.28745,487.85245,3735.48,3621.13745,8621.3584,1214.8662649132034,46.15396418506352,43.72443454643627,0.3229550712743772,22244.848968001315
2022-06-15,113.1467,110.0656,104.2406,103.0758,0.14892,1.0444,1.218,0.007473,1833.82,1929.7854,600.3,195.76263,492.24216,3789.99,3667.25464,8774.6416,1230.3643353556051,50.50859614082794,45.92990229044356,0.3443938243994498,22529.198114649807
2022-06-16,112.3513,110.7505,104.2222,102.405,0.14915,1.0549,1.2352,0.007565,1857.33,1907.04102,585.78,200.50978,490.02686,3666.77,3619.87305,8721.68555,1068.6035748646073,44.68672729632736,41.91299922806305,0.31243655020944017,20408.690490591813
2022-06-17,112.4756,110.8401,104.4319,102.8016,0.14887999999999998,1.0499,1.2241,0.007408,1839.39,1929.32568,584.55,192.11928,493.81183,3674.84,3599.3798799999995,8552.10742,1087.8139244584365,47.721878265378,43.755294021327,0.32235441599660697,20473.05288079512
2022-06-18,,,,,,,,,,,,,,,,,995.2525692707909,47.418799581765086,41.85409551247747,0.309330958004928,19047.41782828195
2022-06-19,,,,,,,,,,,,,,,,,1125.7540917942745,54.31781628546482,44.322464330477196,0.3256824232823504,20516.41197977524
2022-06-20,111.5888,110.8499,104.5774,102.1096,0.14942,1.0511,1.2253,0.007402,1838.74,1947.34424,586.16,190.81313,495.39484,,3651.302,8727.06641,1132.0543935828048,52.985189548585616,45.60866482732121,0.3240971076934186,20636.75891240637
2022-06-21,111.1889,110.1626,104.5455,101.8492,0.14949,1.0533,1.2277,0.007318000000000002,1832.98,1940.99487,597.33,192.43573,494.31482,3764.79,3680.57959,8776.99609,1124.5613920165545,53.469884890507124,46.9559880431038,0.3291435408891084,20700.923933039136
2022-06-22,112.8531,111.6185,104.5105,103.2979,0.1492,1.0566,1.2266,0.00734,1837.72,1951.151,594.43,191.93739,487.47476,3759.89,3663.85669,8694.92871,1051.0740681589236,52.10338685030702,45.445309080379516,0.32275428268771983,19983.566482863105
2022-06-23,114.6227,112.2492,104.6624,105.3655,0.14929,1.0523,1.226,0.0074090000000000015,1822.77,1904.28333,596.99,194.19196,495.64819000000006,3795.73,3611.19727,8584.60645,1144.4807534808065,55.76809618659322,48.67546205836865,0.33551746207899685,21100.270533511088
2022-06-24,114.4801,111.7637,104.7713,105.0811,0.14948,1.0553,1.2268,0.007396,1826.88,1949.32813,612.67,195.99001,500.71704000000005,3911.74,3726.43433,8844.48926,1229.3040854466553,56.15110651104729,52.01412719563505,0.368261234144217,21262.71348295613
2022-06-25,,,,,,,,,,,,,,,,,1244.2862044953927,58.86569462928056,52.33073372823274,0.3673154719665823,21525.88036221139
2022-06-26,,,,,,,,,,,,,,,,,1201.237790641909,56.97922620830003,49.68928295069826,0.3603228719112207,21052.80539783573
2022-06-27,113.447,111.1456,104.513,103.9206,0.14944000000000002,1.0584,1.2265,0.007381,1822.85,1972.42554,614.59,198.51706,504.974,3900.11,3750.50513,8921.20117,1194.2245084746116,55.9108538762096,49.28809645041589,0.35371650062009147,20751.477530790766
2022-06-28,112.7269,111.295,104.3879,103.0383,0.14907,1.0519,1.2184,0.007345,1820.01,1974.32532,606.71,198.6011,508.2229,3821.55,3734.91797,8930.16602,1143.5335357209958,52.75101205666343,46.26367061489327,0.3374417519060058,20282.542479269694
2022-06-29,113.6752,112.2315,104.5015,104.4111,0.14923,1.0442,1.2124,0.0073209999999999985,1817.73,1893.87024,603.5,196.2413,501.65173,3818.83,3671.05859,8863.99414,1098.9055176105344,53.48645690024734,44.4065793599403,0.3296188316599712,20108.529472889782
2022-06-30,114.7799,113.0438,104.5825,105.5909,0.14927,1.0484,1.2178,0.007367,1807.27,1840.07056,596.77,194.53851,507.30911,3785.38,3621.72974,8730.032229999999,1057.6309990608017,53.14581991334246,41.774903825888565,0.32924807588589466,19608.397493423083
2022-07-01,116.6336,114.2378,104.7715,107.1114,0.14922,1.0414,1.2095,0.007393999999999999,1811.43,1822.99207,599.08,191.71806,505.5043,3825.33,3586.93213,8635.35547,1068.8194401301964,51.334323995722016,41.943003278177564,0.31563768472333953,19407.447430262473
2022-07-02,,,,,,,,,,,,,,,,,1068.5415025999594,50.51166842354989,42.968607181341355,0.3164857899276253,19268.227002666128
2022-07-03,,,,,,,,,,,,,,,,,1074.6073175787587,50.960197057811214,42.92029362793388,0.3225294647379495,19310.233218521833
2022-07-04,115.2083,114.2468,104.8033,105.7834,0.14924,1.0422,1.2118,0.007369,1808.15,1784.77197,600.71,192.73257,508.22717,,3598.45728,8759.46289,1153.3483147880897,52.26582158973314,44.49786534289942,0.32908371430087685,20257.012328592882
2022-07-05,116.4751,114.7929,104.8207,107.3811,0.14882,1.0266,1.1947,0.007359,1764.76,1767.08838,597.74,194.66237,506.56641,3831.39,3442.14575,8377.1709,1134.017069659217,49.78763061603183,43.08511336410998,0.325509709249199,20188.779663973284
2022-07-06,116.3909,113.8118,104.9618,107.8756,0.14908,1.0182,1.1926,0.007356,1738.86,1802.17749,598.51,192.32155,500.20126,3845.08,3481.03784,8464.64355,1188.72564292538,50.357009241310216,44.30094705356501,0.33255551826321617,20566.68722377
2022-07-07,116.1005,113.0819,105.0132,106.7434,0.14924,1.016,1.2023,0.007353,1740.16,1832.49011,607.89,194.72604,502.08899,3902.62,3542.57178,8632.64746,1240.3784056617153,52.20382993621902,46.103373949743116,0.3424005523116743,21660.596837075183
2022-07-08,115.0081,112.3424,105.0212,106.4566,0.14938,1.0185,1.2033,0.007349,1742.48,1829.69397,608.58,194.73592,501.31119,3899.38,3565.10938,8649.16113,1233.5146792602989,51.67078038164477,46.434726148743,0.34421421109400624,21858.818749217564
2022-07-09,,,,,,,,,,,,,,,,,1216.8497068484603,54.18236237258841,47.91888585288507,0.3449893831165381,21589.628101459668
2022-07-10,,,,,,,,,,,,,,,,,1169.012707661018,52.16728443988188,45.31728682835014,0.32581075245157504,20859.81407965063
2022-07-11,115.4905,113.2834,104.9518,107.3934,0.14883,1.004,1.1892,0.007277,1733.96,1797.8833,600.82,195.14047,493.16626,3854.43,3493.90894,8552.42773,1097.4494380477286,48.73802041730751,41.682835079430994,0.3148525452970551,19998.467839575842
2022-07-12,116.4232,113.5816,105.0611,108.5096,0.1487,1.0037,1.1889,0.007306,1726.0,1814.32959,596.1,192.68848,487.95773,3818.8,3508.6696799999995,8587.66406,1040.7971455029597,47.550258196269105,40.139344042003096,0.3124987716416906,19350.73735007727
2022-07-13,116.3746,114.1228,105.1281,108.1324,0.14884,1.0059,1.1889,0.007276,1735.51,1816.26221,594.35,192.96582,488.82849,3801.78,3482.29248,8531.82422,1112.9207827012565,49.55750239478034,42.46328023872,0.3247437036981014,20225.23866433186
2022-07-14,116.1583,113.4738,105.1548,107.9285,0.14801,1.0018,1.1824,0.007197,1709.94,1763.22168,589.09,191.74803,485.74533,3790.38,3393.5529799999995,8292.89648,1191.1308371103116,51.24218225184296,43.722296259681194,0.33363610970833024,20574.84059150044
2022-07-15,116.1265,113.8939,105.2425,108.4481,0.14799,1.008,1.1855,0.00722,1708.17,1820.54797,598.71,193.34875,477.72168,3863.16,3505.36523,8487.00684,1234.0991389763224,51.689295705699124,43.43573029798008,0.3338671590882578,20794.811981436706
2022-07-16,,,,,,,,,,,,,,,,,1355.04564021949,55.26829947296359,44.9070242514823,0.34994969180523516,21193.08334336837
2022-07-17,,,,,,,,,,,,,,,,,1344.7202840019017,55.96279983869605,46.189529268837795,0.3439497313500432,20824.36275165164
2022-07-18,115.3482,113.5393,105.2433,107.5823,0.1483,1.0143,1.1953,0.007240000000000002,1709.22,1860.13403,599.81,,486.12741,3830.85,3570.50806,8651.27441,1570.6589588642053,58.4994035434111,49.01255909655004,0.36466339965144995,22395.365383103952
2022-07-19,115.0367,113.0382,105.1746,106.8805,0.14827,1.0227,1.1995,0.007236,1711.67,1899.22412,612.33,195.31789,486.25223,3936.69,3673.89722,8761.37305,1542.6298214332235,57.94291080294763,50.027704066445196,0.37225626940575574,23366.90769792785
2022-07-20,115.5551,112.9818,105.0636,107.0689,0.14805,1.018,1.1973,0.007234999999999998,1696.58,1895.46484,616.02,200.20439,489.16843,3959.9,3653.71802,8696.83203,1527.4139307593093,57.396583211656335,47.37003550976662,0.36061617567635407,23313.296731959555
2022-07-21,116.6844,114.2446,105.1409,107.5843,0.14779,1.023,1.1995,0.00728,1718.81,1899.00415,620.42,201.55865,483.53741,3998.95,3661.96655,8689.71387,1576.8252394976823,58.072481559122764,48.10470378713969,0.36641453682043557,23155.207555248304
2022-07-22,117.6581,115.602,105.4496,109.4306,0.14812999999999998,1.0213,1.1999,0.007345999999999998,1727.64,1982.25562,617.71,205.22467,484.33298,3961.63,3679.92847,8747.65234,1536.124922238913,56.13431551773756,48.5075222416801,0.3582453885163846,22696.902754290055
2022-07-23,,,,,,,,,,,,,,,,,1552.4964891908746,56.42397778436359,47.911941558463845,0.36007230402718554,22506.199573628986
2022-07-24,,,,,,,,,,,,,,,,,1601.2079670127046,58.46859189863174,49.07441761026377,0.35913022491325847,22613.719208248454
2022-07-25,117.5786,115.1187,105.6502,109.4761,0.14812999999999998,1.022,1.2043,0.007316,1719.78,1956.17676,617.56,202.62802,481.46762,3966.84,3683.81201,8804.82227,1450.4822852139405,54.49725779047591,45.36211333425037,0.3365071514433365,21330.295450788173
2022-07-26,117.76,115.1814,105.5904,110.3681,0.14786,1.0117,1.2028,0.0073040000000000015,1717.32,1921.72986,612.23,202.4095,484.55542,3921.05,3620.76709,8785.80176,1438.9880382230651,53.7923012172817,44.01618402759194,0.3367498497765932,21235.612316085775
2022-07-27,117.6008,115.3638,105.6202,110.4012,0.14797000000000002,1.02,1.2158,0.007321999999999999,1734.19,1902.77893,622.69,201.77454,484.65085,4023.61,3647.82642,8846.53418,1636.9491814677851,58.9136992867379,48.04401092258159,0.35954942128264794,22908.884260468687
2022-07-28,118.7134,116.4958,105.5865,111.8873,0.14820999999999998,1.0197,1.218,0.0074480000000000015,1755.84,1961.66211,630.42,206.80655,486.50217,4072.43,3709.90479,8909.78809,1723.5485206790597,63.438515786754294,52.3369763557233,0.3724122694615612,23822.067597823116
2022-07-29,118.6099,116.5897,105.7915,111.5481,0.14827,1.022,1.2171,0.007503,1765.94,2008.55408,637.72,208.5488,482.35422,4130.29,3781.14966,9033.57227,1739.0421771356112,61.098009900111535,51.16042046784678,0.3698439004011402,23847.58331873861
2022-07-30,,,,,,,,,,,,,,,,,1696.7850982136515,60.36057485815415,50.542048037988046,0.3871419117499372,23653.459549430798
2022-07-31,,,,,,,,,,,,,,,,,1682.011373614746,59.87858138254393,51.29395485384571,0.38090942464251165,23379.70052509082
2022-08-01,119.4357,117.3444,105.8465,112.1145,0.1477,1.0262,1.225,0.0075980000000000015,1772.17,1999.64917,638.4,212.45712000000003,481.61536,4118.63,3808.1814,9101.45605,1636.0185563573557,59.4636901857443,49.55038453219242,0.3794745647488202,23333.749243312184
2022-08-02,119.0892,115.6353,106.0177,111.9395,0.14809,1.0166,1.217,0.007509,1760.39,1969.64343,633.32,208.64003,471.86465,4091.19,3756.48022,9049.4873,1638.3786826572205,58.375919136470806,49.02397284906682,0.3721443606390872,23053.846847482677
2022-08-03,117.9876,116.2555,105.9281,111.1211,0.14797000000000002,1.0166,1.2149,0.0074709999999999985,1765.29,1979.51392,639.0,206.82845,468.1376,4155.17,3788.52808,9041.28906,1621.3413236364065,57.78824482732954,48.82218037873157,0.3697802274672732,22860.42098438317
2022-08-04,118.5355,116.7577,105.959,111.8294,0.14814000000000002,1.0246,1.216,0.007525,1791.28,1972.5675,640.94,209.87453,472.49924,4151.94,3843.58398,9046.41406,1612.4189067269824,59.94850034517463,49.55024452262939,0.37288592141949634,22678.363633874185
2022-08-05,116.8183,114.9842,106.1158,110.3326,0.14789000000000002,1.0183,1.2073,0.007406999999999999,1775.5,1936.51135,639.53,208.49393,477.23672,4145.19,3793.5647,8985.717770000001,1725.3826270211505,62.29439783711205,52.083440322745844,0.37673944023534195,23225.036201942938
2022-08-06,,,,,,,,,,,,,,,,,1693.2965918360276,60.993070014707385,52.7017416590604,0.3724249101928857,22984.57953144855
2022-08-07,,,,,,,,,,,,,,,,,1699.0064178886953,61.07830271557345,53.470918566126954,0.37297833616296255,23197.603469525384
2022-08-08,117.7585,115.7542,106.024,110.8781,0.14812,1.0197,1.2082,0.007409999999999998,1788.96,1971.87585,640.83,209.8443,479.46054,4140.06,3830.8615700000014,9036.45801,1775.7013555270828,62.65867903364285,55.93887998989718,0.3794215621135739,23823.679442453606
2022-08-09,117.3652,115.4782,106.0885,110.4914,0.14809,1.0213,1.208,0.007405,1794.29,1953.77356,637.7,207.34567,480.90866,4122.47,3796.36499,9047.93164,1698.9661290126492,59.30406370866646,53.143780277046915,0.3690576085353753,23203.680696781623
2022-08-10,117.8037,115.425,105.9045,111.0698,0.14873,1.0299,1.2219,0.007525,1792.38,2039.37329,649.75,209.89384,480.38608,4210.24,3871.20386,9194.70801,1852.8785552656473,61.5848014095279,54.50120966078818,0.3818819170672477,23948.829553271633
2022-08-11,116.5182,114.4412,105.9051,109.9961,0.14826,1.032,1.2205,0.007517,1789.72,2028.47107,650.71,,486.5474200000001,4207.27,3881.03271,9126.32813,1881.4274054352998,61.856689763940786,55.63649930982231,0.38103789907249513,23948.75170368143
2022-08-12,115.8449,114.9852,105.8157,109.781,0.1483,1.0259,1.2138,0.007495,1802.4,2043.3175,657.57,213.69099,485.98328,4280.15,3873.87402,9097.8291,1959.3309247187408,62.99650151274172,56.30863562092244,0.3806867206678796,24411.379871522615
2022-08-13,,,,,,,,,,,,,,,,,1982.4118280514233,63.73107302182687,57.08789961005492,0.3791747053498095,24433.653747243658
2022-08-14,,,,,,,,,,,,,,,,,1936.7011636052605,63.282891666994715,55.04953493213774,0.37789173870428966,24312.541424891562
2022-08-15,117.0064,115.3514,105.856,110.8586,0.14762,1.016,1.2055,0.007501000000000002,1779.71,2022.19507,659.09,216.85278,483.66235,4297.14,3856.31738,9074.80762,1908.2776419059185,60.89110261394542,53.385335835356464,0.3768509898908952,24179.014652309197
2022-08-16,115.8158,115.2964,106.0639,109.9869,0.14733,1.0171,1.2096,0.007451,1775.69,2002.77319,659.44,214.79843,482.87274,4305.2,3868.38672,9105.06738,1880.6001012594395,61.394903664621516,52.753831325210925,0.37832162183135193,23913.333725628458
2022-08-17,114.4147,114.4549,105.9575,108.8886,0.14748,1.018,1.2048,0.007405,1761.77,1944.97107,655.07,215.80954,485.53735,4274.04,3818.03491,9048.96289,1834.8264526426372,60.423144714207254,53.06321857317672,0.38189978201324554,23359.418837070007
2022-08-18,114.2717,114.608,105.7864,108.9853,0.14735,1.0087,1.193,0.007359,1758.61,1944.48425,655.39,213.37466,482.96478,4283.74,3811.37646,9002.70605,1850.1112910473696,60.084629518437964,50.496017107827775,0.3723714128223131,23248.38422819264
2022-08-19,113.1153,113.5975,105.7087,107.4989,0.14669,1.0037,1.1829,0.007301,1747.06,1880.19446,646.81,211.35542,477.88522,4228.48,3743.74927,8928.3125,1618.5325042633535,54.05299105629522,45.004421675945046,0.33647346534266226,20945.8339660496
2022-08-20,,,,,,,,,,,,,,,,,1579.4157230953704,54.09706525315386,45.735349134402774,0.3387855562056176,21175.232732989512
2022-08-21,,,,,,,,,,,,,,,,,1624.149982884847,55.69011473335879,46.99095454434222,0.3470545927088616,21615.761693416986
2022-08-22,112.1928,113.0985,105.4228,106.8561,0.14602,0.9943,1.1767,0.007273999999999998,1736.3,1837.85706,635.46,209.47548,478.62885,4137.99,3633.34399,8871.03809,1622.30703457785,57.17797790595773,47.19258381946617,0.34562684245445874,21387.747114773963
2022-08-23,111.6155,112.762,105.4516,106.7132,0.14631,0.997,1.1836,0.007311,1748.15,1826.87549,634.11,208.53671,479.33035,4128.73,3644.84961,8872.66113,1665.7919073919315,57.10754369676993,48.68754869001175,0.3477726001845276,21562.45153991356
2022-08-24,110.2782,112.3228,105.2912,106.1255,0.1458,0.9967,1.1799,0.007293000000000002,1751.19,1816.11401,634.97,206.54706,468.71582,4140.77,3650.2229,8805.1748,1657.7936424663385,56.488167416370935,49.40246200356798,0.34679271408890444,21395.45846975991
2022-08-25,110.9972,113.1301,105.1873,106.628,0.14601,0.9975,1.1832,0.007326000000000002,1758.71,1815.27271,642.97,208.40842,473.95325,4199.12,3660.20923,8841.80078,1697.0769719636442,56.88746852520753,49.270409426981296,0.35009811479262676,21618.009019176647
2022-08-26,111.0546,113.0611,105.2896,105.8802,0.14552,0.9966,1.1744,0.0072650000000000015,1738.14,1777.2583,627.9,208.55881,470.94254000000006,4057.66,3596.472660000001,8730.06055,1510.1891114840514,52.57410424425794,44.290543024329466,0.3392009860890026,20271.322951706014
2022-08-27,,,,,,,,,,,,,,,,,1496.0554659420902,53.08539636331984,45.29542255719756,0.337101913520448,20069.953331596196
2022-08-28,,,,,,,,,,,,,,,,,1438.7470503278116,53.61253901449211,44.525216776500834,0.3250929286503036,19659.24670619362
2022-08-29,111.0627,112.3633,105.11,104.9568,0.14474,0.9997,1.1709,0.007209,1737.09,1776.9914600000004,621.52,200.94392,469.0657,4030.61,3575.86572,,1555.1774560415913,55.864780799892344,47.49684308308093,0.33423074716919543,20308.861447891457
2022-08-30,110.4796,112.3834,105.177,104.6453,0.14468,1.0015,1.1656,0.007205,1724.02,1769.70715,616.75,203.2993,466.93481,3986.16,3570.46851,8577.03516,1525.400116232047,53.13272037438296,45.65500455499677,0.3275580359165741,19805.35069885804
2022-08-31,109.043,111.8448,105.2431,104.3768,0.14511,1.0054,1.1622,0.007195999999999998,1711.04,1763.3609600000002,613.11,202.51987,464.72455,3955.0,3536.24316,8467.82422,1552.5629662281337,53.73336251607968,44.407937007777285,0.32804299150052096,20023.55444491251
2022-09-01,108.0665,110.8982,105.105,103.9869,0.14479,0.9946,1.1545,0.007132,1697.52,1689.26013,608.31,197.51138,461.1235,3966.85,3434.92285,8245.08008,1588.9803510869067,57.57544537664431,44.76695050928715,0.33371001688142804,20153.975977982507
2022-09-02,108.2192,111.4744,105.0159,104.6338,0.14492,0.9954,1.1509,0.007132,1712.19,1729.33643,606.98,197.18205,461.80841,3924.26,3533.74683,8390.84375,1575.1766307276075,60.986190037686974,45.647179334762356,0.33138797677917714,19941.451370047158
2022-09-03,,,,,,,,,,,,,,,,,1555.6740772078124,60.02262700931005,46.72596988203397,0.33016893541165565,19814.5642451146
2022-09-04,,,,,,,,,,,,,,,,,1578.9493013433012,60.918782512116834,47.60867143646113,0.33223273827868427,19980.013222242276
2022-09-05,108.0069,111.4842,105.1004,104.1684,0.14422,0.9929,1.1517,0.007112,1710.4,1702.02917,604.93,196.53889,461.48804,,3465.230960000001,8392.2041,1617.9354554854337,60.52214592358445,47.653417001222294,0.3331744434353924,19785.73350185514
2022-09-06,106.962,110.1756,105.0071,103.7941,0.14379,0.9904,1.152,0.0070030000000000005,1702.14,1712.62207,602.32,193.27347,466.37433,3908.19,3468.28882,8417.407229999999,1564.5589540302462,54.22185803405654,43.026863368560804,0.322882837554491,18859.500087680277
2022-09-07,107.1712,110.9423,104.8078,104.0485,0.14356,1.0006,1.1533,0.006957,1718.37,1713.18188,607.73,190.09216,466.0332,3979.87,3492.63428,8319.88574,1629.8832311636493,57.48771200697838,45.25848736878303,0.337812631402927,19280.62547645678
2022-09-08,105.9766,110.4973,104.8488,102.6937,0.14373,0.9997,1.1504,0.006939,1708.46,1697.83032,612.34,194.72198,465.0434,4006.18,3501.4917,8338.29688,1635.9321760130483,57.972180176131836,46.284100400499085,0.3405432304913233,19322.77774937157
2022-09-09,106.2066,110.4664,104.8384,102.7912,0.14435,1.0042,1.1589,0.007019,1716.83,1735.46118,622.92,197.9288,470.95273,4067.36,3589.318120000001,8527.97656,1717.0769569840472,61.22023599343097,48.88351853822001,0.3565520466053419,21359.58252557909
2022-09-10,,,,,,,,,,,,,,,,,1779.5190288833046,63.36991460862492,48.901084352950676,0.35763222072390133,21707.38731931814
2022-09-11,,,,,,,,,,,,,,,,,1761.317355880691,62.15253378727816,48.327771188714,0.35447266984431747,21739.80437979554
2022-09-12,106.7935,110.1249,104.7537,103.4626,,1.0122,1.1683,0.007001,1724.54,1793.64185,631.0,200.70396,,4110.41,3699.01978,8750.1709,1710.1642908515214,61.30124594580556,47.01240173291595,0.35859049426894085,22339.67050262336
2022-09-13,106.0581,109.6154,104.9349,102.5853,0.14434,0.997,1.1493,0.006915999999999999,1702.17,1703.6792,610.49,198.28584,470.59967,3932.69,3585.46265,8511.46484,1573.2052136951713,59.03600018428936,43.86571319855714,0.3331343427229645,20184.96749189655
2022-09-14,106.2242,109.6652,104.7976,102.8467,0.14365999999999998,0.9981,1.1539,0.006989,1697.32,1671.10852,608.93,194.63107,465.04382,3946.01,3566.48975,8416.19727,1635.3682061921256,60.17418175308757,45.72355127476674,0.34229766627733377,20255.922978327133
2022-09-15,106.0972,109.2895,104.6266,102.5149,0.14297,1.0001,1.1467,0.006967,1665.11,1655.01245,603.3,194.25722,457.47766,3901.35,3543.91504,8360.54492,1471.999592516298,56.21253088662602,43.773172369252805,0.32697616278820824,19702.169889811717
2022-09-16,105.8959,109.3072,104.5208,102.0976,0.14312,1.0016,1.142,0.006997,1675.06,1660.68164,597.59,192.74034,447.45929,3873.33,3502.86035,8247.64453,1432.215807478607,55.742102963398054,43.65897024969691,0.3571830539290055,19764.411712043777
2022-09-17,,,,,,,,,,,,,,,,,1471.2039553630448,57.76815570115465,44.601833109568915,0.37553542587688626,20131.675305714027
